Date,yfi,ren,bnb,okb,ftt,ht,leo,dcr,ant,snx,uma,uni,sushi,zrx,bnt,crv,lrc,knc,bal,srm,rep,wnxm,aave,comp,mkr,kava,mft,cream,cel,chz,enj,mana,sand,matic,waxp,link,band,trb,nest,luna,rsr,ampl,btc,eth,ada,vet,miota,xtz,neo,algo,hbar,stx,icx,ont,qtum,one,iost,ckb,stmx,vtho,orbs,chr,lsk,waves,zil,atom,sol,AVAX,qkc,xem,ftm,fil,ar,storj,sc,cro,omg,npxs,nano,sxp,utk,meta,xlm,dent,nmr,ksm,dot,xmr,dash,zec,xvg
2020-10-14,14627.42334072079,0.3609796793398303,31.362427793393998,5.882138380279441,3.6467979610349124,4.616968145317701,1.1847215520620096,11.483186890033519,3.2944323091175653,3.9149814935809464,8.169915677425161,3.0824439349693287,0.7046093258569777,0.3978598973094906,1.2339113854074608,0.5000070122109905,0.1837610319726002,0.9308196286698325,14.022439772768774,1.4030353002170073,13.66,32.029792878962866,0.4940843776614638,106.92838421533155,558.5266284400418,2.2721082302017215,0.0017692857976355073,34.99839867493251,1.2800760249762044,0.010700672036659031,0.15284487478834288,0.07473348753167558,0.044957985941600165,0.017208228548527223,0.03924654798164866,10.758246727949244,6.180811435395267,21.079154398780823,0.06126194633831564,0.3252126931863631,0.011536132456661007,0.8968447912788668,11514.754582501706,377.9602972856727,0.10675072943896234,0.010970879042026727,0.27691501153247244,2.2403822942626204,17.255049481805514,0.315046683196684,0.033626350148662575,0.17866753556762646,0.381131959914254,0.5626571581447837,2.2320131020232488,0.0025096134116622567,0.005809103037196387,0.004487881111772669,0.0021828520057050192,0.0007290194237546356,0.013514116010991443,0.02948554694976708,1.1066413503615191,2.6982067831006917,0.0186753094377956,5.7722410834570175,2.2703137067692,4.131573228416457,0.005170000201647114,0.11564399537817639,0.029918303821966353,53.77788076795039,3.8043497472157477,0.475658271040161,0.002883939968151276,0.13945059065351825,3.4363494402903854,0.0001629459023118915,0.8064302925604412,1.2119640445505582,0.13714952651424414,2.288379733146482,0.0741330167635146,0.0002254083092590736,29.339901683137576,29.50403755159944,4.103562270782138,128.90963899179226,69.34133042264554,68.29701412935218,0.004462438806938538
2020-10-15,13413.692463572545,0.32496050248041985,30.070980345842887,5.188871621491822,3.534597104497044,4.422588779046394,1.1720084058052005,12.270644179146455,3.1822560247551306,3.9132340456011296,7.612258229040904,3.048224106617204,0.6565596424236914,0.3898310901711217,1.12258819631461,0.43034881318058404,0.16932890668604178,0.8978634910450989,13.328635266727002,1.2776601809975723,13.55562932313998,29.63941169477129,0.4000509875224575,103.51668964343293,543.4479,2.029172238039083,0.0017004778446633403,28.163480859530107,1.2786785063039552,0.01059550675683932,0.14565704696490714,0.07137142626168033,0.04357776097773762,0.016260179383356634,0.038178477648458053,10.599211155156814,6.019942176518654,19.827050623018476,0.05677607171825564,0.3191284880129353,0.009493808132360431,0.9448203976483562,11328.961220245925,365.76645141017764,0.10425385958422541,0.010603146470164937,0.2642402567614618,2.16793726857414,17.03453015380941,0.30027646696391275,0.03146095744548598,0.1711677032659107,0.37674224492616565,0.5478906309987984,2.1681758622348877,0.00241039518379521,0.005463008581799024,0.004313376311059056,0.00210100451876931,0.0006815386511826489,0.013313920725266605,0.03224225563973094,1.0639265657654295,2.95648734205019,0.018036676314016786,5.408239054046277,2.1411358175254733,4.0460051206742085,0.0050966739570776935,0.11183477769565017,0.025241449959456097,44.46248780968792,3.147472887344652,0.42948123612327177,0.0028047539909924818,0.1362210381673953,3.2258673962878563,0.00015842554233304543,0.7995398504176869,1.1872022253561423,0.12146654493472664,1.6117290691107042,0.079128531700942,0.00021612363016362503,28.326438363424693,28.06028412108115,3.914582915031905,119.72912434660027,66.12769292206761,62.64038424548874,0.004292115717291683
2020-10-16,14048.8957339607,0.3479179395149995,30.264964863527602,4.4321733783580886,3.5604277799680384,4.318172844284275,1.197911356493448,12.423808502030683,3.235346975462761,3.9593562668444413,7.44157512236793,3.060432429614471,0.6637572825692245,0.38456435507732206,1.114420545317214,0.4365643968930307,0.171496327311323,0.9199836320565615,13.807827838940142,1.2839630805743938,13.563485529932258,29.45566531742913,0.41132768564875655,103.16866960306882,553.527090938234,2.0411826129537896,0.0017197947627736498,29.2893367,1.23753230544479,0.010628840164177299,0.14859706800157854,0.07388849555129436,0.043307641552498395,0.016714900827790372,0.03880485837144616,10.634553002520711,6.14748910023621,23.622912180161535,0.05515170428646119,0.31805282898189896,0.010279519936045377,1.2799764720844218,11370.138638530037,368.6475077612897,0.10601894048499456,0.010996653501428706,0.27009275459239923,2.1880069607797576,17.20115049121512,0.3136048006538546,0.031368930054514875,0.16977437933072717,0.38273007156045546,0.5598170326266847,2.1812572019314884,0.0023495563124085765,0.005524694633930484,0.004312265314359458,0.0020538844654706596,0.0006497419788200926,0.012313530000000001,0.03187064852920865,1.06918054686976,3.1884879429336017,0.01812921648245075,5.464451403021941,2.2071911764885255,4.195776204100948,0.005115614174692205,0.11302535693387544,0.02598738119210881,42.2542115195585,3.1271189590593367,0.4324123998943708,0.0028838639970480964,0.13380057078118324,3.257903406401275,0.00015670992308644365,0.8066556460224228,1.2080851642029395,0.12403374905986331,1.6060715566109232,0.08160713192415055,0.00021753561822730313,28.6741,29.428952576527372,3.968964770893538,119.21038851477363,67.37070320957831,63.038469710542905,0.004313485351269108
2020-10-17,15433.657736391257,0.3456954341700557,30.6863230788772,4.8139296738707085,3.6100952892831235,4.439325641780319,1.2936574202159563,12.145098232193837,3.312872040860421,3.959456576809821,9.180796683596412,3.282229072147496,0.7146001378257993,0.3892230475693132,1.1335001518032202,0.45605971010913754,0.17582560297854416,0.9349712766105263,13.74967327644421,1.2947054927560173,13.662961126957843,29.672479868143427,0.4040440650983678,104.9592276856805,573.9566,2.0596028164555,0.0017358192709107682,32.14908844473863,1.2409377825893215,0.010821623989099175,0.15094945162231285,0.07644342740515218,0.042557221630404984,0.016904790663851775,0.03843774074686947,10.956824991321525,6.500107508486994,24.480850207739433,0.055671355410228246,0.3136339692662769,0.011890310615846928,1.062308061376191,11515.46614065229,378.59070720183587,0.10747557228013206,0.011643139808471372,0.2724847255677374,2.228513698802049,17.441387178177376,0.3157968707009334,0.03216548441284641,0.17083816035581792,0.3866917150728699,0.5569524056094038,2.218909755512021,0.0023724605720136533,0.0055492683928188395,0.004246296989181716,0.002061636313072875,0.0006711129319257692,0.012128469853356964,0.03213441794637516,1.1044787580784394,3.061156466655962,0.018430781017772624,5.769963954008277,2.2161256127402766,4.127077002289755,0.005181664729133957,0.11256028517288286,0.026218875235569244,32.428730053593895,3.3194160070438015,0.44664017419356344,0.0029263513186058923,0.12283468486735444,3.4069780539030647,0.00016115857583246193,0.8237055952263804,1.2239652956372677,0.12815553851586625,1.4908353244912012,0.07948713768611687,0.00022311912501399387,29.142429430957225,31.08227388036608,4.107916100488199,121.72762898967922,67.28068312022266,64.47779601169395,0.004450802050561958
2020-10-18,13738.89749266211,0.3244084612200133,29.927248325544266,4.539454564736349,3.6173722926536427,4.415856889432406,1.2232005765054115,12.269499342614372,3.236375272822786,3.726343139922504,8.551415705913548,3.1721579157503497,0.675819640337304,0.38957527564087224,1.0666849406092993,0.41357043171000635,0.1715950902427209,0.9103128342953338,13.28839225550311,1.1877263293453508,13.659771766651751,29.084098914029415,0.36048330072745005,102.85881311802393,570.4418013194265,1.9526429179039444,0.001867770572955301,31.264563144674486,1.2323573747420953,0.01061304077377161,0.14942007488555537,0.07426303724181012,0.04065951111885854,0.016293675617238372,0.03851421287469061,10.92241409752417,6.127167139710817,22.055643268025765,0.05545427174047321,0.32068713564031825,0.011160612451105265,1.0262201409338032,11759.088884980376,379.5562511507778,0.10864197752966571,0.011387868893228226,0.27662162585392286,2.189563787661386,17.582722857247028,0.30358056896278723,0.031533504278936114,0.16592346575960543,0.3787242803434774,0.5640502877794455,2.2135797392813235,0.0023854647489514338,0.005580216791867936,0.004207592005024725,0.002051435,0.0006627034076325982,0.012639940967031747,0.030249757249513988,1.0991694402250525,2.938922947906307,0.0197865733410639,5.505053520831606,2.059984991090127,4.0541924911785525,0.0050563505026994665,0.11111794579565866,0.025245048783055227,34.0255643291148,3.136970275630031,0.4027398183012593,0.0027299856628580773,0.10976849010997261,3.367406145690526,0.00016304112763648916,0.8324828862182211,1.192130206665239,0.12418982330825415,1.3157963593289046,0.08517601299748218,0.00022098387158024164,29.102296013177146,29.09771305980241,3.987939669813534,123.47019580534544,74.93907458938465,64.12269392719564,0.004470730753799534
2020-10-19,13048.518991821838,0.2842400764193018,28.851523565131977,4.760779699542891,3.5740242307601946,4.346882932042354,1.217155395363858,11.818913773270225,2.8876373117873975,3.697000269035802,8.099417850391305,2.854880594468149,0.6275737242589864,0.3639515606983159,0.8967522901494457,0.35905111714562676,0.15774393284715932,0.8639820417608302,12.324240981014482,1.0416999036337369,13.092613630909938,25.053123368713806,32.01064077655553,94.82776880197551,550.3497980409356,1.8069258099643228,0.0017690181582661019,24.940425533845072,1.173392131114259,0.010437980073284777,0.14047144810022408,0.07112348103613218,0.03894854456401025,0.015562421379608535,0.03691332015003414,9.868784405024652,5.618439144063377,19.16599983479041,0.05204712910764403,0.30978922162287287,0.009520938587151003,0.8817727826028625,11921.639169374852,368.92737559713316,0.10246728650795439,0.010804623830298076,0.2630542019547758,2.0546953578648193,16.96566160386333,0.28690293452724475,0.030323746829293424,0.16453413387340143,0.3865557247686517,0.5173114104941419,2.1473786936881667,0.002332771321790179,0.005131419545171413,0.004019501840061205,0.001957835578750093,0.0006049081775210558,0.012925285858350868,0.028965004953076898,1.0719795086372834,2.8641920814104758,0.018247234008103397,5.025519393388712,1.8885366335097098,3.8098684649373245,0.004768778614488276,0.10805085518138761,0.022754791621335937,31.21769172705845,2.963222385685319,0.37123016514470764,0.002546233516000409,0.10644195833685989,3.132320600799607,0.00015627235023058298,0.8819197209536869,1.130986449504283,0.10838858791354036,1.127691837673443,0.08087952595159557,0.00021558080110243425,26.51484715361217,27.85768594701537,3.9059018000830417,116.33064376746674,70.69316901500483,57.89145830772082,0.004404674788444352
2020-10-20,13311.098147400537,0.32647995729572205,29.787923606921797,4.970415557223007,3.754456885626803,4.492289562312682,1.2494511979172798,12.506031847185778,3.0226266938645585,3.51835055660979,8.15083491420635,2.943632647801313,0.6652660980052842,0.37530953141279344,0.9653921908180187,0.38463991023276106,0.16571764669399808,0.9310773477474225,12.223352119149807,1.1009278020927136,13.512181120500017,26.414206466270787,35.25611312955416,95.50319657458884,567.0873023324987,1.8564310805538056,0.0018222922948668038,25.079941724126815,1.2113312810026164,0.010432101741134217,0.14371039283189876,0.07428757345175616,0.03839647227882057,0.01637669801208445,0.037870991596237524,10.806550251234794,5.804542094647102,20.58313995860344,0.05263470313446261,0.31310376449501537,0.01288984709265221,1.0047373963989712,12807.179074204745,391.24686345471554,0.10608497147162578,0.011371609169919595,0.28155737713792944,2.128696102374446,18.37011167041649,0.30178770515101266,0.031152694636516865,0.16268190667035032,0.40102152357689314,0.5476641271773833,2.287227505344395,0.0024002179070653053,0.005517549450315117,0.0040729567256851205,0.002048570555973508,0.0006109329972047415,0.013426211852615154,0.030503197478485743,1.0989560359526422,3.113870232807422,0.01857456540411428,5.24186588094161,1.8904191098391223,3.9665677652806015,0.004967839683670429,0.10479747895260713,0.02365084182391144,26.57624773713724,2.6317831664430225,0.381330150198693,0.002817144703255328,0.10125785098917138,3.269333834580718,0.00017510821245286134,0.8880158573610174,1.1570062423898322,0.11349149666244943,1.2562528789974046,0.08375616136237068,0.00021699504277885264,26.605473339367403,27.87607383815766,4.139371965258101,119.93227474650399,74.73723061970088,62.80540106456673,0.004697371920020322
2020-10-21,13744.739634427757,0.338056494108187,30.66981550216951,4.826271604915156,3.8882694614661757,4.554367882265635,1.2538878228208554,13.297696551657985,3.14503597700527,3.8961176330236236,8.216887013887995,3.042864036021939,0.6672932814238379,0.3813219982412586,0.9623504717202642,0.40923176755557283,0.16985036272638462,0.9430344484179106,12.809556470012188,1.1143255703818422,13.665451915965333,29.096163556710366,37.84314921924535,102.4777843291504,594.6740020347297,1.9732796685460996,0.0019452405974908775,25.284134326405972,1.313273993741944,0.010814700981373314,0.15123420005488955,0.07493242487204829,0.03997429096938678,0.017377412927213558,0.03775795138547909,11.96586289503935,6.262332393460877,24.10411320699697,0.05674195267511404,0.3156486551303258,0.014423120097333073,1.1936006081652133,12978.003958018971,414.3712203466855,0.1108583477718828,0.012171731376656135,0.2824499370651171,2.193248643152317,18.713446166859953,0.3163340460687438,0.032236442843611664,0.1639894988008665,0.3877660893601073,0.5538013696771219,2.3430369138578584,0.002365726849753969,0.0055991205219974045,0.00416138879980941,0.0021622907569630112,0.000635793664160567,0.013514396843658218,0.031157701678294365,1.1183454925113154,3.243274570921537,0.019498166415926763,5.446249624040323,1.9597344554674911,4.33653955487646,0.005051936816526818,0.10905784004820213,0.025121775275119787,23.76839505725105,2.652621411663526,0.38697622393208914,0.002803114178062665,0.09686242038465726,3.4952578536851537,0.00016737087529389535,0.885339943897017,1.166933272040369,0.1146750464174954,1.237949440006318,0.08558142725505637,0.0002150616612717548,26.78800207785398,28.197010012549324,4.270790366173582,125.74292907848243,75.04235460085769,65.59028289980884,0.004789459048252152
2020-10-22,14914.59547756933,0.339460640361572,30.6637364632491,4.497199190387109,3.8890072230994828,4.490573654834884,1.2545956714880735,12.529682512373203,3.352246889246424,3.7975276556292,8.041669800972794,3.013751716220608,0.6659052991348441,0.3764440646599193,0.9283808169220165,0.37918270129702625,0.16586966652856355,0.9342790236091139,12.330623379327255,1.0680786626143128,13.613916446678761,27.875744317522617,41.70588559695364,103.09593945492374,594.3677788300607,1.914249393703029,0.0020036843248906946,23.68483167651269,1.334911873512207,0.01070170334242952,0.1473635149278223,0.0733857180243517,0.03998064002374231,0.01703635861632256,0.038173797464511806,12.165531728974383,5.983512242956779,25.886457680548013,0.051726754026809776,0.3165710595185986,0.014045190938237046,1.1130927157001302,12932.904496212506,409.4878683226357,0.10813300679991057,0.012225532240238786,0.27567913493998,2.219460546897766,18.133240933847933,0.309263522116764,0.033030019539326834,0.15915816748631773,0.3819147530366558,0.5422857719564838,2.291816709005671,0.0023748355885337856,0.005509744588368174,0.004122817730124647,0.0022656473522409196,0.0006244352499134281,0.012509335602505384,0.0299755133461827,1.1171328296769447,3.3519583588038033,0.01972291327869732,5.362698964394875,1.9612231810085576,4.255737092601044,0.0050177044954707525,0.1074703761045111,0.024418662809108798,23.90201756840391,2.9320165600188726,0.38034037547054395,0.0027386852282555805,0.10115379576078104,3.530008805301491,0.00015990256988278624,0.8591581277637796,1.1289560804906804,0.10125555058308747,1.135033666478701,0.08374339137143423,0.00021696956800984642,26.40021578841017,28.02362371699914,4.26394828163139,125.11272902740139,72.19020608971046,63.25125276343766,0.004655367130170936
2020-10-23,14887.355117394345,0.3287409259502864,30.686972383177885,4.582573272470234,3.9451491930227105,4.504346720469031,1.2505594272640914,12.652399034441872,3.3145307168901317,3.7654340255855367,8.248971517750448,2.94271055228289,0.657683301065018,0.3790386269468037,0.9365761439764894,0.37386533691904256,0.16663178392048678,0.9298769065140485,12.204300150221187,1.0555153073115469,13.54492524813451,28.27024071271576,39.47268449500902,105.28133494527583,599.675365518516,1.9320019750124873,0.0019816584856857324,24.167359684517418,1.3461001451478098,0.01084015428568587,0.14670019988382615,0.07485474589773355,0.04067546745408434,0.01765995189585728,0.03922808460948693,12.71247549814465,6.032056730369988,29.573465047621767,0.051758024008034795,0.3121003235799503,0.014929639750100698,1.2409948018726689,13119.101881271159,412.5074140684614,0.1080569096359265,0.012295575014187998,0.286697188719082,2.2209806100638705,18.32638443326057,0.30794148812373345,0.03260687919114567,0.15781736490476614,0.37482778766896635,0.5487561770220537,2.313810774245668,0.00235215412439785,0.005460126471620746,0.004001002148102119,0.002137250517863273,0.000651344893580526,0.01251125,0.029675401456455766,1.1250520794607377,3.4377957031069677,0.01942365698668325,5.543854792205211,1.9163779792191746,4.187543366881139,0.004988270383255971,0.10538852743029702,0.02592957531819234,25.849501364985354,3.0225318280366227,0.39334150978138377,0.002812022853462392,0.10232091666681876,3.4790182872437185,0.00016451556185529236,0.8638625186368722,1.1206013757986264,0.10360341211630025,1.1674396744385305,0.08560312543642003,0.00021705840416170514,26.54044659109553,27.16316305495785,4.355505193755466,127.30353045974124,73.37340003327192,64.1430118680636,0.004753434900935957
